Date,Open,High,Low,Close,Volume,Adj Close
1/10/2013,95.11,95.19,94.23,95.08,4596400,95.08
1/9/2013,94.1,94.77,94.1,94.44,3546100,94.44
1/8/2013,94.67,95.19,93.57,94,5616100,94
1/7/2013,94.57,95.67,94.4,95.21,5368800,95.21
1/4/2013,94.57,94.92,94.04,94.92,5658600,94.92
1/3/2013,93.22,94.99,92.89,94.4,9329000,94.4
1/2/2013,92.95,94.44,92.95,93.5,11590000,93.5
12/31/2012,86.81,89.8,86.67,89.61,7213000,89.61
12/28/2012,87.09,87.6,86.69,86.81,3309200,86.81
12/27/2012,87.87,88.41,86.55,87.66,3953800,87.66
12/26/2012,87.67,88.68,87.57,87.67,3236100,87.67
12/24/2012,87.51,87.83,87.16,87.48,2326700,87.48
12/21/2012,87.5,88.18,86.48,87.9,10727800,87.9
12/20/2012,89.9,90.13,88.64,89.5,6893600,89.5
12/19/2012,90.91,91.83,90.74,90.79,7065800,90.27
12/18/2012,89.67,91.09,89.67,90.77,6653300,90.25
12/17/2012,89.25,89.69,88.9,89.64,6092800,89.13
12/14/2012,88.35,89.5,88.32,89,5866400,88.49
12/13/2012,87.85,89.31,87.82,88.36,6100000,87.85
12/12/2012,87.89,88.77,87.46,87.95,7093300,87.45
12/11/2012,87.6,88.16,87.04,87.33,5371600,86.83
12/10/2012,86.81,87.45,86.38,87.23,4336600,86.73
12/7/2012,86.7,87.55,86.52,86.99,7337200,86.49
12/6/2012,85.83,86.33,85.08,85.95,4132300,85.46
12/5/2012,84.62,86.57,84.57,86.05,8604400,85.56
12/4/2012,84.05,84.96,83.75,84.16,4468400,83.68
12/3/2012,85.92,85.92,84.43,84.49,4714100,84.01
11/30/2012,86.33,86.35,85.03,85.24,5663400,84.75
11/29/2012,85.55,86.48,85.48,86.25,7846300,85.76
11/28/2012,83.63,85.09,83,84.94,4884700,84.45
11/27/2012,84.5,85.12,83.9,84.01,4195600,83.53
11/26/2012,83.81,84.81,83.81,84.65,4240800,84.17
11/23/2012,83.62,84.19,83.25,84.16,2663700,83.68
11/21/2012,82.95,83.74,82.65,83.05,4517100,82.57
11/20/2012,83.7,83.77,82.59,83.33,5535900,82.85
11/19/2012,83.37,83.84,83.15,83.62,5674800,83.14
11/16/2012,81.37,82.21,80.16,81.93,8050900,81.46
11/15/2012,81.35,82.57,80.5,81.3,7794600,80.83
11/14/2012,83.9,83.9,80.88,81.1,8497000,80.64
11/13/2012,84.72,85.18,83.17,83.26,7695300,82.78
11/12/2012,84.44,85.57,84.23,85.18,5800500,84.69
11/9/2012,83,85.29,82.9,84.95,7282200,84.46
11/8/2012,85.16,85.24,83.52,83.66,6240600,83.18
11/7/2012,86.73,87.23,84.84,85.02,8209200,84.53
11/6/2012,87.35,88.6,87.3,88.08,7048900,87.58
11/5/2012,85.85,86.78,85.59,86.77,4044600,86.27
11/2/2012,88.49,88.5,85.7,85.79,6982000,85.3
11/1/2012,85.22,87.86,85,87.65,8550000,87.15
10/31/2012,85.53,85.92,84.45,84.81,5914600,84.32
10/26/2012,83.48,84.32,83.24,84.25,7165300,83.77
10/25/2012,83.39,83.54,82.36,83.53,5983300,83.05
10/24/2012,84.07,84.14,82.52,82.73,5509000,82.26
10/23/2012,83.9,84.14,82.98,83.58,7496100,83.1
10/22/2012,82.94,86.04,82.29,85.08,17158300,84.59
10/19/2012,85.33,85.48,83.49,83.86,9874300,83.38
10/18/2012,86.38,87.53,85.83,86.62,6813600,86.12
10/17/2012,85.62,86.77,85.21,86.63,7339000,85.62
10/16/2012,83.59,85.04,83.21,84.96,6943000,83.97
10/15/2012,82.91,83.2,82.1,82.81,6357300,81.84
10/12/2012,83,84.1,82.46,82.82,6012400,81.85
10/11/2012,83.39,83.7,82.25,82.85,7643800,81.88
10/10/2012,83.89,84.37,82.6,83.16,10634900,82.19
10/9/2012,85.72,86.15,84.5,84.75,5810600,83.76
10/8/2012,84.94,85.81,84.43,85.44,4532600,84.44
10/5/2012,86.85,87.34,85.01,85.43,6547700,84.43
10/4/2012,85.52,86.5,85.2,85.96,5076900,84.95
10/3/2012,85.51,85.64,84.55,85.28,5584500,84.28
10/2/2012,85.63,85.93,84.35,85.47,8819000,84.47
10/1/2012,86.72,87.15,85.24,85.47,7385000,84.47
9/28/2012,86.36,86.59,85.43,86.04,7519300,85.03
9/27/2012,87.84,87.95,86.75,86.92,7585300,85.9
9/26/2012,86.9,87.93,85.8,86.95,8864800,85.93
9/25/2012,88.66,89.55,87,87.01,13936300,85.99
9/24/2012,90.45,91.78,90.45,90.87,8604700,89.81
9/21/2012,93.42,93.42,91.37,91.72,10786300,90.65
9/20/2012,92.99,92.99,91.25,92.54,7094100,91.46
9/19/2012,93.3,94.23,92.81,93.94,6785200,92.84
9/18/2012,91.77,93.07,91.77,93.07,6596500,91.98
9/17/2012,92.94,93.5,91.73,91.99,7996500,90.91
9/14/2012,92.21,94.28,91.98,93.17,11375700,92.08
9/13/2012,88.63,90.97,88.3,90.68,7836600,89.62
9/12/2012,89.49,90.24,88.66,89.12,6016400,88.08
9/11/2012,87.7,89.12,87.41,88.6,5877800,87.56
9/10/2012,87.94,88.63,87.08,87.1,5591600,86.08
9/7/2012,87.26,88.44,86.75,88.1,10698000,87.07
9/6/2012,83.55,84.93,83.35,84.79,6982600,83.8
9/5/2012,82.6,83.08,81.78,82.75,6234700,81.78
9/4/2012,85.03,85.13,82.21,82.66,11287600,81.69
8/31/2012,85.18,85.94,84.25,85.33,5481300,84.33
8/30/2012,85.56,85.82,84.46,84.47,5170100,83.48
8/29/2012,85.58,86.33,84.45,86.09,8731900,85.08
8/28/2012,86.37,86.99,85.88,86.01,4697200,85
8/27/2012,87.65,88,86.54,86.63,4273400,85.62
8/24/2012,86.92,87.75,86.4,87.47,4979000,86.45
8/23/2012,88.64,88.72,87.14,87.63,5469400,86.61
8/22/2012,90.04,90.28,87.63,88.72,8843500,87.68
8/21/2012,91,92.08,89.95,90.29,7159700,89.23
8/20/2012,89.74,90.48,89.23,90.44,5296000,89.38
8/17/2012,89.86,90.1,89.1,90.01,7848500,88.96
8/16/2012,87.74,88.83,87.23,88.59,4979200,87.55
8/15/2012,87.25,87.73,86.16,87.61,6345200,86.59
8/14/2012,89.49,89.65,87.76,87.87,5485600,86.84
8/13/2012,88.84,89.27,87.6,88.61,5403400,87.57
8/10/2012,88.26,88.96,87.64,88.94,5500300,87.9
8/9/2012,87.41,88.79,87.25,88.4,6700600,87.37
8/8/2012,86.49,87.88,86.35,87.22,6139600,86.2
8/7/2012,87,88.32,86.75,87.22,6049800,86.2
8/6/2012,85.73,87,85.48,86.35,6384800,85.34
8/3/2012,84.53,86,84.07,85.02,6941300,84.03
8/2/2012,82.46,84.3,82.1,83.12,8097300,82.15
8/1/2012,85,85.07,82.5,82.65,9366200,81.68
7/31/2012,85.77,86.36,84.14,84.21,9192500,83.23
7/30/2012,86.62,86.97,85,85.69,6504600,84.69
7/27/2012,83.18,86.6,82.03,86.16,11229000,85.15
7/26/2012,83.84,84.65,82.1,83.3,10138200,82.33
7/25/2012,85.13,85.45,80.29,82.6,19877300,81.63
7/24/2012,82.75,83.3,80.27,81.43,8780500,80.48
7/23/2012,79.66,82.6,78.79,81.58,7567700,80.63
7/20/2012,81.93,82.57,80.66,80.95,5897000,80
7/19/2012,82.96,83.4,82.05,82.63,5616100,81.66
7/18/2012,80.53,83.35,80.09,82.52,7457800,81.55
7/17/2012,81.89,82.29,79.95,81.91,6462700,80.44
7/16/2012,81.85,81.85,80.2,81.15,4989800,79.69
7/13/2012,79.95,82.14,79.55,82.07,7619500,80.6
7/12/2012,78.98,80.33,78.25,79.64,8743600,78.21
7/11/2012,80.52,80.74,79.25,79.74,8184100,78.31
7/10/2012,83.56,84.3,79.12,80.27,15154700,78.83
7/9/2012,83.94,84.35,82.96,83.14,6291200,81.65
7/6/2012,85.25,85.25,83.83,84.61,6952000,83.09
7/5/2012,86.63,87.56,85.63,86.79,5547600,85.23
7/3/2012,83.9,86.7,83.88,86.46,4357800,84.91
7/2/2012,85.35,85.48,83.04,83.68,6420600,82.18
6/29/2012,84.32,84.94,83.81,84.91,7053400,83.38
6/28/2012,81.66,82.7,80.96,82.63,9716100,81.15
6/27/2012,82.63,82.87,81.71,82.25,7407600,80.77
6/26/2012,83.31,83.52,81.8,82.73,5590300,81.24
6/25/2012,83.95,83.98,82.12,82.89,7390700,81.4
6/22/2012,85.5,86.05,84.85,84.96,6408200,83.43
6/21/2012,87.09,87.45,84.84,84.98,8578400,83.45
6/20/2012,88.14,88.72,86.5,87.17,9413700,85.6
6/19/2012,87.57,89.79,87.2,88.84,6254700,87.24
6/18/2012,86.35,87.09,85.67,86.74,4722600,85.18
6/15/2012,86.4,86.95,85.69,86.93,6571800,85.37
6/14/2012,85.31,86.25,84.5,85.89,6124300,84.35
6/13/2012,86.25,87,84.68,85.29,11367700,83.76
6/12/2012,85.82,87.05,84.76,87.05,5270100,85.49
6/11/2012,89.2,89.46,85.09,85.19,6436400,83.66
6/8/2012,86.83,87.67,85.33,87.6,4399100,86.03
6/7/2012,88.82,89.87,86.92,87.14,7773300,85.57
6/6/2012,84.72,86.66,84.52,86.66,8464000,85.1
6/5/2012,83.02,84.8,83.02,83.65,9212900,82.15
6/4/2012,85.94,85.95,82.73,83.26,9812600,81.76
6/1/2012,85.08,86.8,84.72,85.52,9572500,83.98
5/31/2012,88.42,88.5,86.01,87.62,12370400,86.05
5/30/2012,90.99,91,89.5,90.18,6350800,88.56
5/29/2012,91.2,93.93,90.89,92.52,8238800,90.86
5/25/2012,91.39,91.67,89.63,89.94,4637400,88.32
5/24/2012,92.95,92.96,90.17,91.42,6421600,89.78
5/23/2012,90.51,92.79,89.86,92.47,6668600,90.81
5/22/2012,92.76,92.98,90.89,91.49,7210500,89.85
5/21/2012,89.53,92.3,89.32,91.98,6811300,90.33
5/18/2012,88.26,89.81,88.02,88.68,8655900,87.09
5/17/2012,91.02,91.64,87.6,87.8,12695100,86.22
5/16/2012,93.43,94.08,91.71,91.86,5803400,90.21
5/15/2012,93.85,94.66,92.29,92.68,5304800,91.01
5/14/2012,94.33,94.77,93.45,93.6,5213300,91.92
5/11/2012,94.5,96.69,94.3,95.5,4531900,93.78
5/10/2012,97.15,97.39,95.18,95.44,4982000,93.72
5/9/2012,94.84,97.3,94.08,95.99,7733500,94.27
5/8/2012,96.84,96.95,93.92,96.49,10411600,94.76
5/7/2012,97.67,98.2,97.03,97.19,7245700,95.44
5/4/2012,100,100.13,98,98.44,9055000,96.67
5/3/2012,102.9,103.38,100.5,100.67,6102000,98.86
5/2/2012,101.58,102.72,100.65,102.63,5620200,100.79
5/1/2012,102.81,103.5,101.74,102.11,5732800,100.28
4/30/2012,103.99,104.12,102.55,102.77,5325600,100.92
4/27/2012,104.99,105.05,104.11,104.56,4687200,102.68
4/26/2012,103.97,104.55,103,104.39,7317200,102.51
4/25/2012,106.85,107.11,102.3,103.44,15948300,101.58
4/24/2012,107.25,108.79,107.1,108.4,5703200,106.45
4/23/2012,106.33,107.04,105.12,106.9,5462600,104.98
4/20/2012,107.77,108.62,107.61,107.73,4014600,105.79
4/19/2012,109.21,109.77,106.37,107.36,5628500,105.43
4/18/2012,107.65,109.73,107.65,109.21,4871700,106.8
4/17/2012,107.9,109.2,106.72,108.41,5321000,106.01
4/16/2012,107.92,108.96,106.16,106.74,6813500,104.38
4/13/2012,106.16,106.92,105.24,105.89,6321600,103.55
4/12/2012,102.17,106.5,102.13,106.44,8973200,104.09
4/11/2012,101.77,102.5,100.5,101.75,6178100,99.5
4/10/2012,103.54,103.66,99.8,100.43,9162300,98.21
4/9/2012,103.57,104.29,102.8,103.57,6335700,101.28
4/5/2012,105.71,107.14,105.41,105.87,4576600,103.53
4/4/2012,104.77,106.84,104.34,106.26,5583200,103.91
4/3/2012,107.64,108.09,105.82,106.21,5828000,103.86
4/2/2012,105.99,107.94,105.04,107.25,5211700,104.88
3/30/2012,106.7,106.93,105.58,106.52,4780300,104.17
3/29/2012,103.62,106.27,103.48,106.02,8316800,103.68
3/28/2012,107.96,107.97,103.55,104.26,10244900,101.96
3/27/2012,108.68,109.57,107.88,108.06,4211400,105.67
3/26/2012,108.8,109.7,108.12,108.75,4570800,106.35
3/23/2012,106.59,108.61,105.8,107.83,6025000,105.45
3/22/2012,107.28,107.94,105.7,106.43,9449700,104.08
3/21/2012,110.85,111.35,109,109,7925000,106.59
3/20/2012,111.99,112,110.51,110.76,8086900,108.31
3/19/2012,113.5,114.09,112.78,113.73,4736500,111.22
3/16/2012,114.02,114.25,113.04,113.58,5776000,111.07
3/15/2012,112.88,113.48,111.39,113.45,5316700,110.94
3/14/2012,113.21,113.45,111.26,112.27,6181000,109.79
3/13/2012,109.73,113.38,109.31,113.3,8077600,110.8
3/12/2012,110.11,110.95,108.68,108.94,6499200,106.53
3/9/2012,110.88,111.09,109.8,110.22,6526500,107.78
3/8/2012,109.59,110.56,108.66,110.28,6171200,107.84
3/7/2012,106.66,108.62,106.32,108.28,7385800,105.89
3/6/2012,106.57,107.16,105.2,105.93,12630800,103.59
3/5/2012,111.55,111.9,109.52,110.09,8392200,107.66
3/2/2012,113.16,113.94,111.8,112.49,5404800,110
3/1/2012,114.67,115.38,113.01,113.39,7465000,110.88
2/29/2012,116.13,116.4,113.68,114.21,6780300,111.69
2/28/2012,115.81,116.22,115.2,115.76,4013200,113.2
2/27/2012,114.84,116.5,114.55,115.63,4909600,113.07
2/24/2012,116.29,116.95,115.67,116,4473500,113.44
2/23/2012,115.88,116.45,115,116.2,5064900,113.63
2/22/2012,114.76,116.45,114.5,115.81,5004800,113.25
2/21/2012,114.5,116.44,114.39,115,7520200,112.46
2/17/2012,114.38,114.5,113.03,113.95,4296000,111.43
2/16/2012,112.72,114.05,112.39,113.96,5456900,111.44
2/15/2012,114.49,114.7,111.94,112.53,8201900,110.04
2/14/2012,113.32,114.48,113.21,114.45,6425000,111.92
2/13/2012,112.7,113.86,111.68,113.7,5702400,111.19
2/10/2012,111.01,111.78,110.33,111.75,6351700,109.28
2/9/2012,114.39,114.64,112.59,112.83,7566200,110.34
2/8/2012,113.82,114.33,113.22,114.04,4123800,111.52
2/7/2012,113.05,114.1,112.49,113.81,5139200,111.29
2/6/2012,113.24,114.25,112.8,113.78,5029600,111.26
2/3/2012,112.17,114.65,111.9,113.94,10225500,111.42
2/2/2012,110.8,111.02,109.86,110.33,5125400,107.89
2/1/2012,110.75,111.39,109.94,110.52,6737900,108.08
1/31/2012,111.29,112,108.71,109.12,7608300,106.71
1/30/2012,110.02,110.75,104.45,110.41,5968400,107.97
1/27/2012,110.53,111.98,109.67,111.28,7835100,108.82
1/26/2012,112.21,114,110.7,111.31,18539000,108.85
1/25/2012,106,109.28,105.99,109.05,10649400,106.64
1/24/2012,105.43,106.8,105.15,106.29,5577300,103.94
1/23/2012,105.91,107.24,105.64,106.37,7003800,104.02
1/20/2012,105.35,105.92,104.84,105.64,6601100,103.3
1/19/2012,104.65,105.76,103.63,105.75,9464800,103.41
1/18/2012,102.66,104.5,102.5,104.26,6794400,101.96
1/17/2012,103.82,104.8,103.32,103.37,8864700,100.64
1/13/2012,100.72,102.7,100.55,102.48,9914300,99.77
1/12/2012,99.99,102.04,98.66,101.94,10471800,99.24
1/11/2012,99.83,100.45,99.4,99.64,7226500,97
1/10/2012,98.45,99.98,98.28,99.96,9545000,97.32
1/9/2012,96.09,97.41,96,97.1,6536300,94.53
1/6/2012,96.03,96.2,95.32,95.76,5474100,93.23
1/5/2012,94.84,96.16,93.9,95.52,5555900,92.99
1/4/2012,93.41,95.51,93.41,94.85,7335200,92.34
1/3/2012,92.77,95.11,92.77,93.98,8177000,91.49
12/30/2011,90.72,91.42,90.4,90.6,3279800,88.2
12/29/2011,89.46,90.86,89.46,90.58,3570800,88.18
12/28/2011,91.76,91.8,89.17,89.37,5248800,87.01
12/27/2011,91.7,92.38,91.51,91.55,3216200,89.13
12/23/2011,92.2,92.42,91.65,92.25,3368600,89.81
12/22/2011,92.03,92.5,91.02,91.81,4766000,89.38
12/21/2011,91.78,92.01,89.9,91.63,7177300,89.21
12/20/2011,89.26,91.9,89.23,91.73,7844300,89.3
12/19/2011,88.09,89.72,86.94,87.25,7919100,84.94
12/16/2011,88.82,89.51,87.2,87.2,11556900,84.89
12/15/2011,88.79,88.88,87.09,87.7,7645200,85.38
12/14/2011,89.59,89.8,86.29,87,13564500,84.7
12/13/2011,94.04,94.68,90.1,90.98,8464700,88.57
12/12/2011,94.36,94.5,92.31,93.24,6326700,90.77
12/9/2011,93.63,96.29,93.44,95.97,7139000,93.43
12/8/2011,94.34,95.53,92.6,92.92,7842300,90.46
12/7/2011,94.98,95.28,93.8,94.89,8146300,92.38
12/6/2011,96.62,96.93,94.89,95.96,6443200,93.42
12/5/2011,97.73,97.97,96.33,96.85,7484800,94.29
12/2/2011,97.75,98,96.01,96.29,7897900,93.74
12/1/2011,97.23,98,95.76,96.82,7491800,94.26
11/30/2011,94.65,97.91,94.65,97.88,13076500,95.29
11/29/2011,91.64,91.82,90.45,90.54,6054600,88.14
11/28/2011,90.35,91.89,89.99,91.48,8339500,89.06
11/25/2011,87.3,88.4,86.63,86.72,3078700,84.43
11/23/2011,89.39,89.6,87.43,87.76,7643800,85.44
11/22/2011,90.8,91.22,88.58,89.99,7490600,87.61
11/21/2011,92.07,92.1,89.47,91.12,9853100,88.71
11/18/2011,94.54,94.79,93.15,93.93,6065700,91.44
11/17/2011,95.7,96.06,92.8,93.81,10084000,91.33
11/16/2011,96.24,98.2,95.6,95.75,8117500,93.22
11/15/2011,96.21,97.74,95.8,97.07,8760700,94.5
11/14/2011,97.47,98.07,95.88,96.53,8584900,93.98
11/11/2011,93.57,96.2,93.37,96.13,9818400,93.59
11/10/2011,92.98,93.4,91.2,92.2,7323000,89.76
11/9/2011,93.5,93.98,91.15,91.64,11208500,89.22
11/8/2011,95.96,96,93.94,95.89,7316700,93.35
11/7/2011,95.6,96.25,93.39,95,7285300,92.49
11/4/2011,95.3,95.99,93.8,95.74,6818800,93.21
11/3/2011,95.46,96.35,93.87,96,11159000,93.46
11/2/2011,93.03,94.24,92.2,93.94,9303400,91.45
11/1/2011,90,93,89,91.63,13543700,89.21
10/31/2011,95.04,95.63,93.85,94.46,9273900,91.96
10/28/2011,95.7,97.95,95.65,96.85,8699300,94.29
10/27/2011,95,97.72,94.61,96.33,13928100,93.78
10/26/2011,91.82,92.25,90.02,91.57,9747800,89.15
10/25/2011,91.36,92.49,89.02,89.89,10711700,87.51
10/24/2011,91.76,92.9,90.8,91.77,16383300,89.34
10/21/2011,85.42,87.5,85.3,87.39,11480300,85.08
10/20/2011,83.9,85,82.5,84.26,9446500,82.03
10/19/2011,84.67,85.42,83.07,83.56,8731100,80.9
10/18/2011,81.45,85.57,80.76,84.72,13574600,82.02
10/17/2011,84.83,85.38,81.33,81.52,10196700,78.93
10/14/2011,82.85,84.22,82.39,84.09,7353700,81.41
10/13/2011,81.22,81.91,80.34,81.44,7952500,78.85
10/12/2011,82.01,82.8,81.06,81.7,10423700,79.1
10/11/2011,78.08,81.14,77.95,80.66,17854600,78.09
10/10/2011,77.27,79.75,77.2,79.13,10302400,76.61
10/7/2011,77.77,77.79,74.7,75.52,14024700,73.12
10/6/2011,74.57,77.19,73.6,77.09,15808200,74.64
10/5/2011,72.84,74.61,71.49,74.26,9672300,71.9
10/4/2011,68.75,72.76,67.54,72.54,14700000,70.23
10/3/2011,72.78,73.59,70.5,70.55,10783200,68.31
9/30/2011,73.46,75.89,73.23,73.84,10537000,71.49
9/29/2011,76.89,77.28,73.2,75.39,10260900,72.99
9/28/2011,78.13,79.15,74.88,75.08,9380700,72.69
9/27/2011,79.25,79.85,77.12,77.67,10814900,75.2
9/26/2011,74.71,77,73.24,76.85,10016400,74.4
9/23/2011,73.44,75.5,73.02,73.86,12104700,71.51
9/22/2011,76.29,76.56,72.6,73.9,20947300,71.55
9/21/2011,83.11,83.39,79.29,79.36,16459600,76.83
9/20/2011,85.64,85.77,83.5,83.66,8999300,81
9/19/2011,83.92,85.16,82.33,84.6,8936500,81.91
9/16/2011,87.46,87.46,85.21,85.9,10488600,83.17
9/15/2011,86.65,87.69,85.77,86.6,8298500,83.84
9/14/2011,85.61,86.96,82.53,85.45,10622100,82.73
9/13/2011,83.85,86.25,83.38,85.02,9802300,82.31
9/12/2011,81.93,84.14,81.25,83.87,10842300,81.2
9/9/2011,86.03,86.25,83.14,83.96,11669500,81.29
9/8/2011,87.32,88.98,86.4,87.04,9947800,84.27
9/7/2011,87.8,88.71,86.42,88.69,9318700,85.87
9/6/2011,82.24,86.02,82.11,85.7,8647900,82.97
9/2/2011,85.25,86.7,84.37,85.38,11950700,82.66
9/1/2011,91.19,92.83,88.28,88.55,10690900,85.73
8/31/2011,91.75,93.82,89.89,91,12664700,88.1
8/30/2011,88,90.87,87.36,89.83,9851600,86.97
8/29/2011,87.11,88.55,86.35,88.15,7643500,85.35
8/26/2011,82.19,85.91,81.05,85.16,9456900,82.45
8/25/2011,86.24,86.86,82.8,83.25,8204700,80.6
8/24/2011,83.24,85.71,82.2,85.4,10137700,82.68
8/23/2011,80.54,83,79.8,82.98,11696900,80.34
8/22/2011,82.94,83.04,79.56,79.89,9459400,77.35
8/19/2011,81.92,85,79.82,79.97,13740200,77.43
8/18/2011,84.45,84.8,81.5,83.33,16793000,80.68
8/17/2011,90.11,90.8,87.15,87.64,10620900,84.85
8/16/2011,90.02,90.37,88.52,89.35,10816200,86.51
8/15/2011,91.45,92.8,90.68,91.37,10460200,88.46
8/12/2011,91.06,91.3,88.81,89.81,11463400,86.95
8/11/2011,85.14,88.79,83.94,87.25,14157600,84.47
8/10/2011,86.72,87.2,83.39,83.51,15335900,80.85
8/9/2011,85.4,87.6,80.84,87.48,20473600,84.7
8/8/2011,86.23,88.16,82.25,82.6,21293000,79.97
8/5/2011,92.13,92.5,86.48,90.99,22791500,88.09
8/4/2011,94.4,94.71,89.5,89.55,18655000,86.7
8/3/2011,97.92,98.29,93.54,96.28,16922200,93.22
8/2/2011,99.55,101.55,97.12,97.18,12058300,94.09
8/1/2011,102.43,102.82,98.8,100.72,12865200,97.52
7/29/2011,98.32,99.97,97.28,98.79,12283000,95.65
7/28/2011,101.51,102.09,99.45,99.64,9438000,96.47
7/27/2011,104.43,104.61,101,101.34,10684500,98.12
7/26/2011,105.91,106,104.7,105.2,7155500,101.85
7/25/2011,104.16,106.3,103.8,105.66,8662500,102.3
7/22/2011,104.62,106.48,103,105.15,25775600,101.8
7/21/2011,111.05,112.43,110.12,111.6,9340700,108.05
7/20/2011,110.71,110.98,109.61,110.31,5761600,106.8
7/19/2011,108.89,109.97,108.2,109.64,6674600,106.15
7/18/2011,108.46,108.47,106.16,107.8,6878600,104.37
7/15/2011,108.77,109.36,107.14,109.36,6660700,105.44
7/14/2011,108.83,110.5,107,107.58,7394300,103.72
7/13/2011,108.48,110.42,108.34,108.64,6819200,104.74
7/12/2011,107.63,108.46,106.67,106.93,7892700,103.09
7/11/2011,108.41,109.48,107.25,108.16,7568600,104.28
7/8/2011,108.52,110.41,107.8,110.41,8293100,106.45
7/7/2011,111.57,112.65,111.25,111.63,7403800,107.62
7/6/2011,108.11,110.12,108.08,110.08,6933200,106.13
7/5/2011,107.92,108.78,107.34,108.43,6880200,104.54
7/1/2011,106.15,109.17,105.75,108.62,9153800,104.72
6/30/2011,103.36,106.93,103.32,106.46,10598400,102.64
6/29/2011,104.45,104.49,102.4,103.36,8642000,99.65
6/28/2011,101.44,104.07,101.4,103.84,7884300,100.11
6/27/2011,99.96,101.5,99.07,100.8,5614400,97.18
6/24/2011,101.05,101.1,99.44,100.01,8496400,96.42
6/23/2011,97.9,100.65,96.95,100.55,10640900,96.94
6/22/2011,101.17,102.5,100.07,100.15,7445100,96.56
6/21/2011,99.42,101.96,99.06,101.39,9638100,97.75
6/20/2011,96.49,98.37,96.05,98.18,7484700,94.66
6/17/2011,96.46,96.94,95.31,95.95,8314800,92.51
6/16/2011,95.39,96.86,94.21,95.46,8886500,92.03
6/15/2011,96.58,97.36,95.51,95.65,8143600,92.22
6/14/2011,96.85,98.45,96.13,97.86,8479700,94.35
6/13/2011,95.44,97.53,94.72,95.44,9767800,92.01
6/10/2011,98.8,98.9,96.42,96.79,9603600,93.32
6/9/2011,98.29,99.71,98.22,99.26,6167600,95.7
6/8/2011,99.21,99.86,97.77,98.04,9761100,94.52
6/7/2011,101.24,101.35,99.81,99.88,6772200,96.3
6/6/2011,100.25,101.61,99.47,99.86,8092800,96.28
6/3/2011,100.49,102.49,99.15,101.1,9508600,97.47
6/2/2011,101.82,103.72,101.31,102.19,9125300,98.52
6/1/2011,104.97,105.48,101,101.24,10597600,97.61
5/31/2011,106.41,106.6,104.31,105.8,6641900,102
5/27/2011,104.72,105.36,104.27,104.6,4511300,100.85
5/26/2011,103.07,104.68,102.03,104.19,6640000,100.45
5/25/2011,103.25,103.93,100.78,103.25,6193100,99.54
5/24/2011,102.37,102.95,101.07,101.55,7273300,97.91
5/23/2011,101.31,102.51,100.37,101.89,10095100,98.23
5/20/2011,105.24,105.5,103.6,104.33,8656800,100.59
5/19/2011,106.61,106.87,104.91,105.3,8613400,101.52
5/18/2011,102.85,105.5,101.78,105.25,9472200,101.47
5/17/2011,105.08,105.23,101.47,102.08,19186700,98.42
5/16/2011,105.87,108.27,105.07,106.09,8290800,102.28
5/13/2011,109.47,109.6,106.02,106.33,9250400,102.51
5/12/2011,109.2,109.61,107,108.63,9274800,104.73
5/11/2011,112.34,112.35,109,109.98,9670400,106.03
5/10/2011,112.76,112.97,111.86,112.87,4923900,108.82
5/9/2011,110.8,112.48,110.37,111.66,5075800,107.65
5/6/2011,111.52,112.71,110.17,110.34,7987300,106.38
5/5/2011,110.08,111.46,108.39,109.39,8779100,105.46
5/4/2011,113.22,113.91,109.94,110.77,8966500,106.79
5/3/2011,114.12,114.38,112.74,113.27,6302000,109.2
5/2/2011,116.24,116.55,113.92,114.37,7623600,110.27
4/29/2011,115.4,116.25,114.53,115.41,11800000,111.27
4/28/2011,112.28,112.7,111.35,112.64,6262600,108.6
4/27/2011,112.66,112.7,109.75,112.61,6070600,108.57
4/26/2011,110.15,112.2,109.85,111.94,6700000,107.92
4/25/2011,109.24,109.48,107.95,108.85,3708600,104.94
4/21/2011,109,109.5,108.41,109.42,4051200,105.49
4/20/2011,107.94,108.5,107.36,108.28,5317800,104.39
4/19/2011,105.18,106.42,104.64,106.1,7152000,101.87
4/18/2011,105.58,105.74,102.16,103.9,11445300,99.76
4/15/2011,108.08,108.11,106.8,107.21,5319100,102.93
4/14/2011,106.82,107.77,105.35,107.58,5770700,103.29
4/13/2011,107.76,107.97,106.38,107.63,5835000,103.34
4/12/2011,108.61,109.02,106.34,106.57,8736300,102.32
4/11/2011,110.02,110.3,108.32,109.07,5004400,104.72
4/8/2011,110.54,111,108.88,109.82,5394700,105.44
4/7/2011,110.72,110.9,109.08,109.85,8402700,105.47
4/6/2011,112.85,113.3,110.86,111,5715400,106.57
4/5/2011,112.97,113.16,111.91,112.31,5350900,107.83
4/4/2011,113.75,113.93,112.53,113.38,3883600,108.86
4/1/2011,112.09,113.59,111.8,113.12,6092600,108.61
3/31/2011,110.82,111.98,110.82,111.35,5168600,106.91
3/30/2011,111.71,111.72,110.55,111.53,5616900,107.08
3/29/2011,109.64,110.79,108.61,110.54,5767700,106.13
3/28/2011,109.54,110.49,109.39,109.4,5445700,105.04
3/25/2011,108.75,110.15,108.7,109.09,7659000,104.74
3/24/2011,107.9,108.9,106.95,108.37,8360800,104.05
3/23/2011,106.08,107.7,105.64,106.76,7096400,102.5
